label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.31089651584625244,0.6918553709983826,-5.706643833036651e-07,0.3897961974143982,0.6373782753944397,-0.03275875747203827,0.43272665143013,0.512807309627533,-0.04034187272191048,0.43114960193634033,0.3995019793510437,-0.04512156546115875,0.4380854666233063,0.31783944368362427,-0.044776324182748795,0.39123088121414185,0.4583575427532196,-0.017183290794491768,0.3857892155647278,0.41307228803634644,-0.05847375467419624,0.3796147406101227,0.5097939372062683,-0.07490282505750656,0.37766310572624207,0.5664384961128235,-0.07713594287633896,0.3389441668987274,0.4607286751270294,-0.011760307475924492,0.3329360783100128,0.4086664319038391,-0.060050711035728455,0.3347277045249939,0.5148745775222778,-0.06581160426139832,0.33923351764678955,0.5760910511016846,-0.05578308552503586,0.2910911440849304,0.47375714778900146,-0.013395228423178196,0.2804044187068939,0.4305041432380676,-0.0637677013874054,0.2944701611995697,0.5336859822273254,-0.051752667874097824,0.307463139295578,0.5900174975395203,-0.027983728796243668,0.24409571290016174,0.4963521957397461,-0.016580190509557724,0.23686489462852478,0.46035292744636536,-0.050786830484867096,0.25525495409965515,0.5367839336395264,-0.042144615203142166,0.27121126651763916,0.580398678779602,-0.024862034246325493
A,0.30994024872779846,0.6946947574615479,-5.676496925843821e-07,0.3902572691440582,0.6364358067512512,-0.032021231949329376,0.4329046607017517,0.5135005116462708,-0.03985774144530296,0.43155181407928467,0.3997423052787781,-0.045337043702602386,0.43714481592178345,0.31774115562438965,-0.045668620616197586,0.39059221744537354,0.4603675603866577,-0.014972185716032982,0.38624486327171326,0.4117998480796814,-0.05724578723311424,0.38016968965530396,0.5086103677749634,-0.07503633201122284,0.37791648507118225,0.5656474828720093,-0.07806691527366638,0.3385322391986847,0.4630274474620819,-0.010016211308538914,0.3329203426837921,0.4081118106842041,-0.059332218021154404,0.33497855067253113,0.5146238207817078,-0.06640806049108505,0.3390665650367737,0.5762653946876526,-0.057216010987758636,0.2906367778778076,0.4759405851364136,-0.01216348260641098,0.2805192470550537,0.42952367663383484,-0.06307612359523773,0.2948821783065796,0.5327053070068359,-0.05128491297364235,0.30734899640083313,0.5896894335746765,-0.02747236005961895,0.24316604435443878,0.49808767437934875,-0.015865210443735123,0.2364208996295929,0.4590488374233246,-0.050055939704179764,0.255401611328125,0.535078763961792,-0.04127701744437218,0.27134519815444946,0.5793329477310181,-0.0238321665674448
A,0.30948492884635925,0.6938222050666809,-5.675130978488596e-07,0.3884124159812927,0.6394541263580322,-0.03353477269411087,0.432049423456192,0.5174463391304016,-0.04205780848860741,0.43129733204841614,0.4028926491737366,-0.04762635752558708,0.43677738308906555,0.32087504863739014,-0.04762119799852371,0.3901808261871338,0.4620301127433777,-0.017575399950146675,0.3830842971801758,0.41488131880760193,-0.060755521059036255,0.377347469329834,0.5112690329551697,-0.07807724177837372,0.3757052421569824,0.5674225091934204,-0.08049256354570389,0.3380555808544159,0.46436819434165955,-0.012257449328899384,0.3316284716129303,0.4084802567958832,-0.06177126243710518,0.3343780040740967,0.5146487951278687,-0.06775455921888351,0.3390345275402069,0.5733767747879028,-0.05784229561686516,0.2901996970176697,0.47725263237953186,-0.014157642610371113,0.2793019115924835,0.43040257692337036,-0.06578858941793442,0.29355356097221375,0.5329182147979736,-0.05289674922823906,0.3059511184692383,0.5865450501441956,-0.028271932154893875,0.2426425814628601,0.4993091821670532,-0.01768319495022297,0.23598140478134155,0.4590702950954437,-0.051652226597070694,0.25421422719955444,0.5352219939231873,-0.041691750288009644,0.2691066563129425,0.5780051350593567,-0.023479823023080826
A,0.3067825138568878,0.6897825002670288,-5.493270691658836e-07,0.38678863644599915,0.6370885968208313,-0.03445195034146309,0.4304250478744507,0.515880286693573,-0.04312167316675186,0.4300800561904907,0.4009019136428833,-0.04872478172183037,0.4362471103668213,0.31806185841560364,-0.04881470277905464,0.38741230964660645,0.46048736572265625,-0.018063068389892578,0.3814285099506378,0.41310757398605347,-0.060928817838430405,0.37659358978271484,0.5089285969734192,-0.07786957919597626,0.37601128220558167,0.5644564628601074,-0.08011381328105927,0.3350302577018738,0.46179264783859253,-0.012395741418004036,0.3296010196208954,0.40853404998779297,-0.061292342841625214,0.3324856758117676,0.5136542916297913,-0.06693125516176224,0.33748823404312134,0.5719444155693054,-0.05692224204540253,0.2872825860977173,0.47306808829307556,-0.014168335124850273,0.2783743739128113,0.42798250913619995,-0.06545757502317429,0.29228395223617554,0.5311463475227356,-0.0528714619576931,0.3048946261405945,0.5858246088027954,-0.028625477105379105,0.24040192365646362,0.49396753311157227,-0.017709756270051003,0.23470085859298706,0.45732107758522034,-0.05227060616016388,0.2526009976863861,0.5339702367782593,-0.04336756467819214,0.26820021867752075,0.5773008465766907,-0.02584836445748806
A,0.30569952726364136,0.6867769956588745,-5.48464811345184e-07,0.3840685784816742,0.6341536045074463,-0.033569373190402985,0.42779338359832764,0.5151715874671936,-0.04184705391526222,0.42865505814552307,0.40268105268478394,-0.04734977334737778,0.43269670009613037,0.3206619322299957,-0.0473487451672554,0.38548004627227783,0.4556722342967987,-0.016085153445601463,0.38061338663101196,0.4054987132549286,-0.05949850007891655,0.3755485713481903,0.5012819170951843,-0.07735172659158707,0.37517765164375305,0.5582082271575928,-0.0798574686050415,0.3332487940788269,0.4569292962551117,-0.010833325795829296,0.32719936966896057,0.4025822877883911,-0.05954831838607788,0.3304038941860199,0.5086178779602051,-0.06512738764286041,0.33592772483825684,0.567298173904419,-0.05481953173875809,0.28564149141311646,0.46880146861076355,-0.013144535943865776,0.2757505178451538,0.42287880182266235,-0.06394331157207489,0.28950780630111694,0.5262481570243835,-0.05078672990202904,0.301967591047287,0.5804949402809143,-0.026013825088739395,0.23959721624851227,0.49045291543006897,-0.017262795940041542,0.23239845037460327,0.4520609676837921,-0.05089818313717842,0.24965263903141022,0.528353214263916,-0.040985673666000366,0.2645002007484436,0.5713292360305786,-0.022661227732896805
A,0.30608850717544556,0.6821523904800415,-5.575455475081981e-07,0.38332805037498474,0.632517397403717,-0.035817258059978485,0.425456702709198,0.5079987645149231,-0.044758886098861694,0.42523327469825745,0.39338791370391846,-0.050032809376716614,0.4326048493385315,0.3100441098213196,-0.049352262169122696,0.38516297936439514,0.4530024230480194,-0.020747998729348183,0.379323810338974,0.40263649821281433,-0.06420083343982697,0.3737775981426239,0.5001696348190308,-0.08046253770589828,0.37206244468688965,0.557379961013794,-0.08174261450767517,0.3329859972000122,0.45373353362083435,-0.01406764704734087,0.32585614919662476,0.4014972150325775,-0.06268438696861267,0.3293113708496094,0.5092756152153015,-0.06646120548248291,0.33473262190818787,0.5665959715843201,-0.055101655423641205,0.2851051390171051,0.46529722213745117,-0.015007157810032368,0.2746107280254364,0.42154461145401,-0.06611660867929459,0.28897780179977417,0.5260440111160278,-0.051562484353780746,0.3017442226409912,0.579521656036377,-0.026013368740677834,0.23898513615131378,0.48581740260124207,-0.017793670296669006,0.231657013297081,0.4479828178882599,-0.05150924623012543,0.2490367740392685,0.5257356762886047,-0.04088457673788071,0.26341092586517334,0.5681082010269165,-0.022203201428055763
A,0.3057281970977783,0.6853771209716797,-5.7742681747186e-07,0.3829236924648285,0.6326099038124084,-0.03436014801263809,0.4273061752319336,0.5080999732017517,-0.04265855625271797,0.42596006393432617,0.3952248990535736,-0.04794945940375328,0.43261948227882385,0.31341469287872314,-0.04765719175338745,0.3860907554626465,0.4541729986667633,-0.018428854644298553,0.37909621000289917,0.4022883474826813,-0.061566438525915146,0.3734897971153259,0.49853047728538513,-0.07772917300462723,0.3734724521636963,0.5539005398750305,-0.07905404269695282,0.3338626027107239,0.45570138096809387,-0.012753347866237164,0.3267686069011688,0.40072202682495117,-0.061898123472929,0.3285910189151764,0.5075832605361938,-0.0661790519952774,0.33445045351982117,0.5663651823997498,-0.05473259836435318,0.286088764667511,0.4672697186470032,-0.01470469031482935,0.27516666054725647,0.4213457703590393,-0.06686495989561081,0.28784194588661194,0.5269804000854492,-0.053595662117004395,0.3008353114128113,0.5828342437744141,-0.028303122147917747,0.23928233981132507,0.48801085352897644,-0.018375277519226074,0.231908917427063,0.4497154951095581,-0.05367827042937279,0.24902057647705078,0.5284004211425781,-0.04445185512304306,0.2645440995693207,0.5732989311218262,-0.026256082579493523
A,0.30542048811912537,0.6854523420333862,-5.603031922873924e-07,0.3829963803291321,0.63155198097229,-0.033770956099033356,0.4259025454521179,0.5090816617012024,-0.04219379276037216,0.4251044690608978,0.39456498622894287,-0.04776977747678757,0.43171268701553345,0.31218987703323364,-0.047699254006147385,0.3835114538669586,0.45107874274253845,-0.017153264954686165,0.37820541858673096,0.4010153114795685,-0.06037379428744316,0.3732644021511078,0.49754300713539124,-0.07718897610902786,0.3722975552082062,0.5531177520751953,-0.07897080481052399,0.33161234855651855,0.4529336392879486,-0.011755838990211487,0.32571038603782654,0.39950045943260193,-0.06061980128288269,0.32922229170799255,0.5066810250282288,-0.06524920463562012,0.3348972499370575,0.564800500869751,-0.054223328828811646,0.2842486798763275,0.46484577655792236,-0.013945722952485085,0.27453139424324036,0.42078304290771484,-0.06561248004436493,0.28892701864242554,0.5260700583457947,-0.05228031799197197,0.3019602298736572,0.5814491510391235,-0.027056101709604263,0.23784086108207703,0.4864673316478729,-0.017838947474956512,0.23136219382286072,0.448475182056427,-0.05213784798979759,0.2494162917137146,0.5258674621582031,-0.04239114373922348,0.26465752720832825,0.5698350667953491,-0.02400248497724533
A,0.30589064955711365,0.6846432685852051,-5.782418384114862e-07,0.38336026668548584,0.6319907903671265,-0.03466985002160072,0.4262070953845978,0.5075783729553223,-0.04306148365139961,0.42445051670074463,0.39329347014427185,-0.048286449164152145,0.4316924214363098,0.3116004467010498,-0.04768112301826477,0.38580742478370667,0.4535452127456665,-0.018930230289697647,0.3782411515712738,0.40135207772254944,-0.06262799352407455,0.37302955985069275,0.4984298050403595,-0.07884791493415833,0.37283799052238464,0.553841769695282,-0.08006373792886734,0.3334900736808777,0.45465925335884094,-0.012973280623555183,0.3258291780948639,0.3999907970428467,-0.06236768141388893,0.32866141200065613,0.5073096752166748,-0.06615862250328064,0.3349495828151703,0.5646938681602478,-0.05437855049967766,0.2857595980167389,0.46580058336257935,-0.014739950187504292,0.27375859022140503,0.42116135358810425,-0.06705795228481293,0.2877783179283142,0.5267095565795898,-0.05317828804254532,0.3016807436943054,0.5811256170272827,-0.027442527934908867,0.2391517162322998,0.48619815707206726,-0.018256645649671555,0.23085951805114746,0.4481494128704071,-0.05296875908970833,0.24851776659488678,0.5261703133583069,-0.04319890961050987,0.2643445134162903,0.5694755911827087,-0.024741172790527344
A,0.3038829267024994,0.6847967505455017,-5.782626999462082e-07,0.3826023042201996,0.6302928924560547,-0.03312590345740318,0.4256036579608917,0.506412148475647,-0.041064247488975525,0.42383813858032227,0.39241862297058105,-0.046369411051273346,0.4309195876121521,0.31057196855545044,-0.04618700221180916,0.3840991258621216,0.4508194923400879,-0.0160334724932909,0.37858837842941284,0.40038928389549255,-0.05957917496562004,0.3729560375213623,0.4966641068458557,-0.07673696428537369,0.37204280495643616,0.5525785088539124,-0.07866621762514114,0.3321757912635803,0.4529675245285034,-0.01075928658246994,0.32561230659484863,0.3985346555709839,-0.0603373721241951,0.3284441828727722,0.5058143138885498,-0.06518340855836868,0.3341846168041229,0.5649815201759338,-0.05405545234680176,0.28482314944267273,0.4649468660354614,-0.013122222386300564,0.27424466609954834,0.4190938472747803,-0.06559135764837265,0.2881101071834564,0.5248005390167236,-0.05245671048760414,0.30102887749671936,0.5810043215751648,-0.02704371139407158,0.23824138939380646,0.48636648058891296,-0.01710098423063755,0.23153799772262573,0.4467037618160248,-0.05211338773369789,0.24923160672187805,0.5250652432441711,-0.042637910693883896,0.2643283009529114,0.5699916481971741,-0.024254566058516502
A,0.30349841713905334,0.6850302815437317,-5.808617515867809e-07,0.3825301229953766,0.630349338054657,-0.03334354609251022,0.42576074600219727,0.5070309638977051,-0.04145122319459915,0.4239029586315155,0.39259639382362366,-0.0469084195792675,0.4307641386985779,0.31068411469459534,-0.04686222970485687,0.3838604688644409,0.4515719711780548,-0.01588495634496212,0.37838444113731384,0.4000736474990845,-0.059908024966716766,0.3729044497013092,0.4963926672935486,-0.07743581384420395,0.37206268310546875,0.5524271726608276,-0.07955144345760345,0.3320246636867523,0.45382261276245117,-0.010513472370803356,0.32539102435112,0.3981174826622009,-0.060889411717653275,0.3284781277179718,0.5056958794593811,-0.06624190509319305,0.33418288826942444,0.5651970505714417,-0.055283479392528534,0.28484684228897095,0.46574705839157104,-0.012794797308743,0.27395856380462646,0.4187481105327606,-0.06613051146268845,0.2880975306034088,0.5248279571533203,-0.05325981229543686,0.30102282762527466,0.5812472701072693,-0.027737827971577644,0.23832494020462036,0.48706528544425964,-0.016652869060635567,0.23117592930793762,0.44667255878448486,-0.05231362208724022,0.24909088015556335,0.5253137946128845,-0.04305553063750267,0.26440131664276123,0.5704423189163208,-0.02465757727622986
A,0.302734375,0.6857786774635315,-5.781350296274468e-07,0.3815859258174896,0.631740391254425,-0.03403777629137039,0.4252947270870209,0.5094102621078491,-0.04254210367798805,0.42344361543655396,0.39498746395111084,-0.048206258565187454,0.42987772822380066,0.31186723709106445,-0.0484103299677372,0.38414275646209717,0.45147570967674255,-0.01693146489560604,0.37787240743637085,0.40297603607177734,-0.061486754566431046,0.37106195092201233,0.49929243326187134,-0.07941917330026627,0.36965861916542053,0.5577625036239624,-0.0817054882645607,0.3317680358886719,0.45319151878356934,-0.011404931545257568,0.3246428370475769,0.3995869755744934,-0.063006192445755,0.32733970880508423,0.5068514347076416,-0.06924740970134735,0.33395305275917053,0.5687150955200195,-0.05859314277768135,0.28419843316078186,0.4649300277233124,-0.01348168309777975,0.27324700355529785,0.4193173348903656,-0.06731312721967697,0.28690189123153687,0.524618923664093,-0.054863251745700836,0.30048274993896484,0.5820356607437134,-0.02952386438846588,0.23744675517082214,0.48643049597740173,-0.01724267564713955,0.23016002774238586,0.44813767075538635,-0.053700413554906845,0.24764113128185272,0.5270658135414124,-0.04509805142879486,0.2634381651878357,0.5725958943367004,-0.02696271613240242
A,0.3036351501941681,0.6857396960258484,-5.605585897683341e-07,0.3813607394695282,0.6312202215194702,-0.034427907317876816,0.4247180223464966,0.5093911290168762,-0.043229930102825165,0.4238988161087036,0.39502570033073425,-0.04925505071878433,0.42885300517082214,0.31154000759124756,-0.049809254705905914,0.3824705183506012,0.45125579833984375,-0.016768906265497208,0.376308411359787,0.40218010544776917,-0.061828769743442535,0.37118515372276306,0.49803832173347473,-0.08035318553447723,0.3703438341617584,0.5555649399757385,-0.08290698379278183,0.3304130434989929,0.45415782928466797,-0.01120371837168932,0.3232404589653015,0.40072932839393616,-0.06267289817333221,0.3273431658744812,0.5075464844703674,-0.06911420822143555,0.3336092233657837,0.5682268142700195,-0.0587218776345253,0.28302857279777527,0.46659713983535767,-0.01339875627309084,0.2721092700958252,0.4217376708984375,-0.06738589704036713,0.2869298756122589,0.5268112421035767,-0.055132798850536346,0.3003293573856354,0.5838609933853149,-0.029860584065318108,0.2365265190601349,0.4885689318180084,-0.01732179895043373,0.22955814003944397,0.4494171738624573,-0.05366150662302971,0.24750396609306335,0.5274573564529419,-0.04495063051581383,0.2628638446331024,0.572821319103241,-0.026735462248325348
